X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.83,1.33,0.33,1.67,2,0,0.31,0.25,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.06,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.24,0.12,0.0,0.18,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.18,0.18,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.13,0.07,0.07,0.2,0.0,0.0,0.0,0.07,0.13,0.0,0.07,0.13,0.13,0.0
0.92,1.33,0.67,3.67,4,0,0.28,0.17,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.11,0.06,0.0,0.0
-0.56,-0.33,-0.67,-1.67,0,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.24,0.14,0.05,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.05,0.0,0.0
-0.14,-0.14,-0.14,-0.14,0,1,0.38,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0
-0.67,-0.67,-0.67,-1.33,0,2,0.29,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0
-1.11,-1.11,-1.11,-1.11,0,1,0.14,0.0,0.05,0.23,0.0,0.0,0.05,0.09,0.14,0.0,0.09,0.05,0.05,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.6,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.13,0.07,0.0
0.15,0.67,-0.33,0.44,2,1,0.12,0.0,0.06,0.06,0.06,0.0,0.0,0.06,0.06,0.0,0.12,0.06,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.32,0.05,0.0,0.14,0.0,0.0,0.0,0.0,0.09,0.0,0.14,0.14,0.09,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.14,0.07,0.0,0.36,0.07,0.0,0.0,0.14,0.07,0.0,0.0,0.14,0.0,0.0
-0.58,0.17,-1.33,-1.17,1,1,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0
0.01,0.22,-0.2,0.02,1,1,0.0,0.0,0.0,0.27,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.09,0.09
1.33,1.33,1.33,1.33,1,0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0
0.61,1.33,-0.11,1.22,1,1,0.31,0.15,0.0,0.08,0.0,0.08,0.0,0.15,0.0,0.0,0.08,0.08,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.2,0.0,0.0,0.07,0.0,0.0,0.0,0.13,0.07,0.0,0.2,0.07,0.07,0.07
-0.33,-0.33,-0.33,-0.33,0,1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.06,0.12,0.0,0.06,0.12,0.19,0.0
-0.5,0.67,-1.67,-1.0,1,1,0.17,0.04,0.0,0.12,0.0,0.0,0.0,0.12,0.17,0.0,0.0,0.21,0.08,0.0
0.56,0.56,0.56,0.56,1,0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0
-0.14,-0.14,-0.14,-0.14,0,1,0.33,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0
-0.75,0.33,-1.83,-1.5,1,1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.0
-0.67,-0.33,-1.0,-1.33,0,2,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.29,0.14
-0.67,-0.67,-0.67,-0.67,0,1,0.25,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.38,0.0
0.6,0.6,0.6,0.6,1,0,0.19,0.0,0.05,0.14,0.1,0.05,0.0,0.0,0.1,0.0,0.05,0.14,0.14,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.18,0.0,0.09,0.09,0.0,0.0
0.44,0.67,0.33,1.33,3,0,0.33,0.25,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
0.78,1.33,0.22,1.56,2,0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11
0.33,0.33,0.33,0.33,1,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.18,0.09,0.0,0.14,0.0,0.0,0.0,0.05,0.05,0.0,0.14,0.09,0.09,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.27,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.18,0.09,0.0,0.0
-1.67,-1.67,-1.67,-1.67,0,1,0.08,0.08,0.0,0.15,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.08,0.08,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.08,0.08,0.0,0.15,0.0,0.0,0.0,0.15,0.15,0.08,0.0,0.23,0.08,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.12,0.0
0.67,0.67,0.67,0.67,1,0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.0
0.22,0.22,0.22,0.22,1,0,0.18,0.09,0.09,0.23,0.05,0.0,0.0,0.09,0.0,0.0,0.05,0.05,0.05,0.05
-0.04,0.33,-0.22,-0.11,1,2,0.35,0.04,0.04,0.09,0.09,0.0,0.04,0.04,0.0,0.0,0.04,0.09,0.04,0.0
-1.67,-1.67,-1.67,-1.67,0,1,0.42,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.08,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0
1.0,1.0,1.0,1.0,1,0,0.05,0.21,0.0,0.05,0.0,0.0,0.0,0.32,0.05,0.0,0.0,0.21,0.05,0.0
0.44,0.56,0.33,0.89,2,0,0.44,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.0,0.0
2.0,2.0,2.0,2.0,1,0,0.29,0.29,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.04,0.29,0.0,0.12,0.0,0.0,0.0,0.04,0.08,0.0,0.08,0.25,0.08,0.0
1.33,1.33,1.33,1.33,1,0,0.18,0.06,0.0,0.18,0.0,0.0,0.0,0.18,0.12,0.0,0.06,0.06,0.12,0.0
0.11,0.11,0.11,0.11,1,0,0.29,0.29,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
0.04,0.33,-0.25,0.08,1,1,0.29,0.43,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
-1.5,-1.33,-1.67,-3.0,0,2,0.27,0.07,0.0,0.07,0.0,0.0,0.07,0.13,0.07,0.0,0.07,0.13,0.0,0.0
-1.67,-1.67,-1.67,-1.67,0,1,0.24,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.19,0.1,0.1,0.0
0.25,0.33,0.17,0.5,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.17,0.0,0.0,0.0
0.56,1.0,0.11,1.11,2,0,0.24,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.18,0.0,0.18,0.0,0.0,0.0
-0.08,0.22,-0.38,-0.15,1,1,0.24,0.08,0.04,0.08,0.04,0.0,0.0,0.04,0.08,0.0,0.2,0.2,0.0,0.0
-0.17,1.0,-1.33,-0.33,1,1,0.09,0.27,0.0,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.0,0.18,0.0
0.67,0.67,0.67,0.67,1,0,0.12,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.12,0.12,0.25,0.0,0.0
0.78,1.0,0.56,1.56,2,0,0.17,0.42,0.0,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0
-0.11,2.0,-1.67,-0.44,2,2,0.04,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.29,0.0,0.08,0.17,0.12,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.26,0.0,0.0,0.11,0.05,0.0,0.0,0.05,0.11,0.0,0.05,0.21,0.05,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.07,0.04,0.0,0.18,0.0,0.0,0.0,0.14,0.07,0.04,0.04,0.21,0.18,0.0
0.33,0.33,0.33,0.33,1,0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.24,0.06,0.18,0.06,0.12,0.0
0.44,1.56,-0.67,0.89,1,1,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0
-0.04,0.25,-0.33,-0.08,1,1,0.45,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
-1.52,-1.2,-1.83,-3.03,0,2,0.1,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.15,0.05,0.05,0.2,0.05,0.0
0.83,0.83,0.83,0.83,1,0,0.33,0.0,0.0,0.2,0.13,0.0,0.0,0.2,0.07,0.0,0.07,0.0,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.2,0.13,0.0,0.13,0.07,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.07,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.11,0.0,0.11,0.11,0.11,0.0
1.56,1.56,1.56,1.56,1,0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.1,0.0
0.33,0.33,0.33,0.33,1,0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.29,0.0
-0.53,0.6,-1.67,-1.07,1,1,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.42,0.0,0.0,0.08,0.08,0.0
0.0,0.33,-0.33,0.0,1,1,0.29,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.12,0.18,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.15,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.08,0.23,0.0,0.08,0.0
0.67,0.67,0.67,0.67,1,0,0.17,0.08,0.0,0.08,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.08,0.08,0.08
-0.33,-0.33,-0.33,-0.33,0,1,0.36,0.09,0.0,0.09,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.18,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.36,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0
0.25,0.25,0.25,0.25,1,0,0.32,0.16,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.16,0.16,0.0,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.22,0.0,0.22,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0
0.39,0.89,-0.11,0.78,1,1,0.11,0.11,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11
0.33,0.33,0.33,0.33,1,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.25,0.0
0.17,0.17,0.17,0.17,1,0,0.25,0.0,0.0,0.12,0.06,0.0,0.0,0.12,0.06,0.0,0.19,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.22,0.11,0.0,0.11,0.0,0.0
-0.47,0.11,-1.11,-1.89,1,3,0.62,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
-0.28,0.33,-1.33,-1.11,2,2,0.33,0.2,0.0,0.07,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.07,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.05,0.05,0.0,0.14,0.09,0.0,0.0,0.23,0.14,0.0,0.05,0.14,0.05,0.05
-1.5,-1.5,-1.5,-1.5,0,1,0.3,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.2,0.0
0.17,0.17,0.17,0.17,1,0,0.33,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.22,0.11,0.0,0.0,0.22,0.0
-0.28,-0.22,-0.33,-0.56,0,2,0.1,0.05,0.0,0.1,0.15,0.0,0.0,0.05,0.05,0.0,0.05,0.25,0.05,0.0
-0.83,0.0,-1.67,-1.67,0,1,0.16,0.12,0.0,0.12,0.08,0.0,0.0,0.04,0.2,0.0,0.12,0.08,0.08,0.0
1.0,1.33,0.67,3.0,3,0,0.13,0.09,0.0,0.13,0.04,0.0,0.0,0.17,0.17,0.0,0.09,0.13,0.04,0.0
0.37,0.4,0.33,0.73,2,0,0.07,0.0,0.07,0.13,0.07,0.0,0.0,0.07,0.13,0.0,0.0,0.07,0.0,0.0
-0.25,-0.25,-0.25,-0.25,0,1,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.19,0.0
0.67,0.67,0.67,0.67,1,0,0.25,0.06,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.06,0.0
0.67,0.67,0.67,0.67,1,0,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.19,0.0,0.06,0.06,0.06,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.18,0.09,0.0,0.09,0.18,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0
-0.25,-0.25,-0.25,-0.25,0,1,0.45,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
0.23,0.67,-0.2,0.47,1,1,0.15,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.1,0.0,0.2,0.15,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.08,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.17,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.1,0.0
0.04,0.22,-0.2,0.13,2,1,0.33,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0
0.19,1.0,-0.75,0.58,2,1,0.12,0.19,0.06,0.06,0.0,0.0,0.0,0.12,0.06,0.0,0.06,0.0,0.12,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.33,0.08,0.0,0.17,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.0
0.44,0.44,0.44,0.44,1,0,0.07,0.07,0.0,0.2,0.2,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.07,0.0
1.0,1.0,1.0,1.0,1,0,0.44,0.22,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.67,0.44,1.11,2,0,0.25,0.17,0.0,0.08,0.0,0.0,0.0,0.17,0.08,0.0,0.08,0.08,0.0,0.0
2.0,2.0,2.0,2.0,1,0,0.25,0.12,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.12,0.0
0.11,0.11,0.11,0.11,1,0,0.46,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.15,0.08,0.0,0.0
-0.75,-0.75,-0.75,-0.75,0,1,0.25,0.1,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.15,0.0,0.0
0.0,0.33,-0.33,0.0,1,1,0.18,0.09,0.0,0.0,0.09,0.0,0.0,0.18,0.09,0.0,0.09,0.09,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.0,0.09,0.0,0.27,0.0,0.0,0.0,0.18,0.09,0.0,0.0,0.36,0.0,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.27,0.09,0.0,0.09,0.0,0.27,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.22,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0
0.25,0.25,0.25,0.25,1,0,0.14,0.14,0.0,0.29,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.29,0.0,0.0
0.07,0.33,-0.2,0.13,1,1,0.17,0.0,0.0,0.08,0.0,0.0,0.08,0.17,0.08,0.0,0.08,0.08,0.0,0.08
0.47,0.6,0.33,0.93,2,0,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.42,0.16,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.0
-0.11,0.11,-0.33,-0.22,1,1,0.09,0.0,0.0,0.27,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.27,0.09,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.2,0.0,0.07,0.0,0.13,0.0,0.0,0.0,0.13,0.07,0.13,0.0,0.07,0.0
1.33,1.33,1.33,1.33,1,0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0
-1.33,-1.33,-1.33,-2.67,0,2,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.41,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.29,0.06,0.0
0.22,0.22,0.22,0.22,1,0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.12,0.0,0.0,0.04
1.22,1.22,1.22,1.22,1,0,0.25,0.17,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.17
1.33,1.33,1.33,1.33,1,0,0.2,0.1,0.0,0.1,0.2,0.0,0.0,0.05,0.1,0.0,0.1,0.1,0.05,0.0
0.0,0.33,-0.33,0.0,1,1,0.12,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0
0.67,0.67,0.67,0.67,1,0,0.26,0.11,0.0,0.16,0.0,0.0,0.0,0.11,0.05,0.0,0.16,0.05,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.06,0.0,0.06,0.12,0.12,0.0
1.33,1.33,1.33,1.33,1,0,0.4,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.1,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.33,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.22,0.0,0.11
-0.14,-0.11,-0.17,-0.28,0,2,0.33,0.25,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.27,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.09
-0.75,-0.75,-0.75,-0.75,0,1,0.27,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.27,0.09,0.0,0.0
-1.15,0.33,-2.0,-3.44,1,2,0.22,0.17,0.0,0.13,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.04,0.0
-0.67,0.0,-1.33,-1.33,0,1,0.09,0.09,0.0,0.13,0.04,0.0,0.0,0.22,0.13,0.04,0.17,0.0,0.09,0.0
0.33,0.33,0.33,0.33,1,0,0.18,0.09,0.0,0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.46,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.08,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.18,0.06,0.0,0.18,0.06,0.0,0.0,0.12,0.12,0.0,0.0,0.06,0.12,0.0
1.22,1.22,1.22,1.22,1,0,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.19,0.19,0.0,0.12,0.12,0.06,0.06
-0.17,1.0,-1.33,-0.33,1,1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.33,0.0,0.0,0.13,0.0,0.0,0.0,0.07,0.07,0.0,0.13,0.0,0.07,0.0
-0.89,-0.89,-0.89,-0.89,0,1,0.27,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.18,0.0
1.0,1.0,1.0,1.0,1,0,0.0,0.38,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1.17,1.33,1.0,2.33,2,0,0.22,0.22,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.14,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.14,0.0,0.0
-0.17,0.33,-0.67,-0.33,1,1,0.25,0.17,0.0,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.08,0.08,0.0,0.08
0.67,1.0,0.33,1.33,2,0,0.07,0.13,0.0,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.0
1.0,1.0,1.0,1.0,1,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.18,0.05,0.05,0.09,0.0,0.0,0.0,0.09,0.05,0.05,0.09,0.09,0.09,0.0
1.0,1.0,1.0,1.0,1,0,0.42,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.0
1.33,1.33,1.33,1.33,1,0,0.43,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.19,0.06,0.06,0.19,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.25,0.06,0.0
0.5,0.5,0.5,0.5,1,0,0.38,0.0,0.0,0.25,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
1.28,1.33,1.22,2.56,2,0,0.32,0.16,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.05,0.05
1.33,1.33,1.33,1.33,1,0,0.62,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.17,0.17,0.0,0.11,0.17,0.0,0.0,0.06,0.11,0.0,0.0,0.11,0.06,0.0
1.33,1.33,1.33,1.33,1,0,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.09,0.17,0.04,0.04,0.04,0.13,0.0
-1.17,-1.0,-1.33,-2.33,0,2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.31,0.06,0.0,0.19,0.0,0.0,0.0,0.06,0.19,0.0,0.06,0.06,0.0,0.06
0.0,0.33,-0.33,0.0,1,1,0.57,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.18,0.06,0.06,0.12,0.06,0.0,0.0,0.06,0.06,0.06,0.12,0.18,0.0,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.18,0.14,0.0,0.18,0.0,0.0,0.0,0.09,0.14,0.0,0.09,0.14,0.05,0.0
0.83,1.33,0.33,1.67,2,0,0.47,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.36,0.09
1.56,1.56,1.56,1.56,1,0,0.09,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.09,0.0,0.04,0.09,0.0,0.0
0.17,1.0,-0.67,0.33,1,1,0.24,0.0,0.12,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.24,0.06,0.0
0.56,0.56,0.56,0.56,1,0,0.5,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.12,0.38,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13,0.6,-1.33,-0.4,2,1,0.09,0.22,0.0,0.04,0.04,0.0,0.0,0.13,0.13,0.0,0.13,0.09,0.04,0.0
0.33,0.33,0.33,0.33,1,0,0.44,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.22,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.26,0.11,0.0,0.16,0.0,0.0,0.0,0.26,0.05,0.0,0.11,0.05,0.0,0.0
-1.67,-1.67,-1.67,-1.67,0,1,0.09,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.18,0.0,0.09,0.27,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.5,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0
